tumorType,metaCondition,condition,conditionCode,context,contextCode,regName,variant,regCode,component,day,cycleTaken,cycleLength,noCycles,branchInfo,regCode,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,01,1833,Etoposide,"4,5,6,7",,21,2,,134.1833.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,01,1833,Cytarabine,"4,5,6,7",,21,2,,134.1833.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,01,1833,Melphalan,2,,21,2,,134.1833.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,02,1833,Rituximab,"1,8",,28,2,,134.1833.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,02,1833,Carmustine,3,,28,2,,134.1833.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,02,1833,Etoposide,"4,5,6,7",,28,2,,134.1833.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,02,1833,Cytarabine,"4,5,6,7",,28,2,,134.1833.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DexaBEAM,02,1833,Melphalan,2,,28,2,,134.1833.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,01,1834,Rituximab,"1,8,15,22",1,21,,,134.1834.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,01,1834,Cytarabine,"2,3","2,3",21,,,134.1834.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,01,1834,Oxaliplatin,2,"2,3",21,,,134.1834.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,02,1834,Rituximab,"1,8,15,22",1,21,,,134.1834.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,02,1834,Cytarabine,"2,3","2,3,4",21,,,134.1834.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,02,1834,Oxaliplatin,2,"2,3,4",21,,,134.1834.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,03,1834,Rituximab,"1,8,15,22",1,21,,,134.1834.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,03,1834,Cytarabine,"2,3","2,3,4,5",21,,,134.1834.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,03,1834,Oxaliplatin,2,"2,3,4,5",21,,,134.1834.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,04,1834,Rituximab,"1,8,15,22",1,21,,,134.1834.04,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,04,1834,Cytarabine,"2,3",2:6,21,,,134.1834.04,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAOx,04,1834,Oxaliplatin,2,2:6,21,,,134.1834.04,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,01,1835,Rituximab,"1,8",1,21,,,134.1835.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,01,1835,Rituximab,1,2,21,,,134.1835.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,01,1835,Cytarabine,2,"1,2,3",21,,,134.1835.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,01,1835,Cisplatin,1,"1,2,3",21,,,134.1835.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,02,1835,Rituximab,"1,2",1,21,,,134.1835.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,02,1835,Rituximab,1,2,21,,,134.1835.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,02,1835,Cytarabine,3,1,21,,,134.1835.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,02,1835,Cisplatin,2,1,21,,,134.1835.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,02,1835,Cytarabine,2,"2,3",21,,,134.1835.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,02,1835,Cisplatin,1,"2,3",21,,,134.1835.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,03,1835,Rituximab,1,,21,Cont.,,134.1835.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,03,1835,Cytarabine,2,,21,Cont.,,134.1835.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,03,1835,Cisplatin,1,,21,Cont.,,134.1835.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,03,1835,Rituximab,1,,21,4,,134.1835.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,03,1835,Cytarabine,4,,21,4,,134.1835.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,03,1835,Cisplatin,3,,21,4,,134.1835.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,04,1835,Rituximab,1,1:4,21,,Cont. Infusion,134.1835.04,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,04,1835,Cytarabine,4,1:4,21,,Cont. Infusion,134.1835.04,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,04,1835,Cisplatin,"3,4,5",1,21,,Cont. Infusion,134.1835.04,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP,04,1835,Cisplatin,"3,4,5,6",2:4,21,,Cont. Infusion,134.1835.04,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP/R-VIM,01,1836,Rituximab,5,"1,3",28,,,134.1836.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP/R-VIM,01,1836,Cytarabine,2,"1,3",28,,,134.1836.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP/R-VIM,01,1836,Cisplatin,1,"1,3",28,,,134.1836.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP/R-VIM,01,1836,Rituximab,6,2,28,,,134.1836.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP/R-VIM,01,1836,Etoposide,"1,3,5",2,28,,,134.1836.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP/R-VIM,01,1836,Ifosfamide,"1,2,3,4,5",2,28,,,134.1836.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-DHAP/R-VIM,01,1836,Methotrexate,"1,5",2,28,,,134.1836.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,01,1837,Rituximab,1,,21,Cont.,,134.1837.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,01,1837,Etoposide,2,,21,Cont.,,134.1837.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,01,1837,Vincristine,2,,21,Cont.,,134.1837.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,01,1837,Cyclophosphamide,5,,21,Cont.,,134.1837.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,01,1837,Doxorubicin,2,,21,Cont.,,134.1837.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,02,1837,Rituximab,1,,21,Cont.,Cont. Infusion,134.1837.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,02,1837,Etoposide,"2,3,4,5",,21,Cont.,Cont. Infusion,134.1837.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,02,1837,Vincristine,"2,3,4,5",,21,Cont.,Cont. Infusion,134.1837.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,02,1837,Cyclophosphamide,5,,21,Cont.,Cont. Infusion,134.1837.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-EPOCH,02,1837,Doxorubicin,"2,3,4,5",,21,Cont.,Cont. Infusion,134.1837.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,01,1838,Rituximab,1,,21,Cont.,,134.1838.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,01,1838,Etoposide,"1,2,3,4",,21,Cont.,,134.1838.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,01,1838,Cytarabine,5,,21,Cont.,,134.1838.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,01,1838,Cisplatin,1,,21,Cont.,,134.1838.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,02,1838,Rituximab,1,,21,Cont.,Cont. Infusion,134.1838.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,02,1838,Etoposide,"1,2,3,4",,21,Cont.,Cont. Infusion,134.1838.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,02,1838,Cytarabine,5,,21,Cont.,Cont. Infusion,134.1838.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ESHAP,02,1838,Cisplatin,"1,2,3,4,5",,21,Cont.,Cont. Infusion,134.1838.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GDP,01,1839,Rituximab,1,,21,Cont.,,134.1839.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GDP,01,1839,Gemcitabine,"1,8",,21,Cont.,,134.1839.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GDP,01,1839,Cisplatin,1,,21,Cont.,,134.1839.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GDP,02,1839,Rituximab,1,,21,Cont.,,134.1839.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GDP,02,1839,Gemcitabine,"1,8",,21,Cont.,,134.1839.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GDP,02,1839,Cisplatin,"1,2,3",,21,Cont.,,134.1839.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GemOx,01,1840,Rituximab,1,,15,Cont.,,134.1840.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GemOx,01,1840,Gemcitabine,2,,15,Cont.,,134.1840.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-GemOx,01,1840,Oxaliplatin,1,,15,Cont.,,134.1840.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Rituximab,"1,3",1,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Ifosfamide,4,1,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Carboplatin,4,1,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Etoposide,"3,4,5",1,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Rituximab,1,2,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Ifosfamide,2,2,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Carboplatin,2,2,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,01,1841,Etoposide,"1,2,3",2,21,,,134.1841.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Rituximab,"1,3",1,21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Ifosfamide,4,1,21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Carboplatin,4,1,21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Etoposide,"3,4,5",1,21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Rituximab,1,"2,3",21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Ifosfamide,2,"2,3",21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Carboplatin,2,"2,3",21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,02,1841,Etoposide,"1,2,3","2,3",21,,,134.1841.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Rituximab,"1,4",1,14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Ifosfamide,7,1,14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Carboplatin,7,1,14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Etoposide,"6,7,8",1,14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Rituximab,1,"2,3",14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Ifosfamide,4,"2,3",14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Carboplatin,4,"2,3",14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-ICE,03,1841,Etoposide,"3,4,5","2,3",14,,,134.1841.03,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,RICER,01,1842,Rituximab,1,,14,2,,134.1842.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,RICER,01,1842,Lenalidomide,1:7,,14,2,,134.1842.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,RICER,01,1842,Ifosfamide,2,,14,2,,134.1842.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,RICER,01,1842,Carboplatin,2,,14,2,,134.1842.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,RICER,01,1842,Etoposide,"2,3,4",,14,2,,134.1842.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-IFE,01,1843,Rituximab,1,,14,Cont.,,134.1843.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-IFE,01,1843,Etoposide,"1,2,3",,14,Cont.,,134.1843.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-IFE,01,1843,Ifosfamide,1,,14,Cont.,,134.1843.01,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-IFE,02,1843,Rituximab,1,,14,Cont.,Cont. Infusion,134.1843.02,,,,,
Malignant Hematology,Aggressive lymphomas,Diffuse large B-cell lymphoma,134,"Relapsed or refractory, salvage therapy",000,R-IFE,02,1843,Etoposide,"1,2,3",,14,Cont.,Cont. Infusion,134.1843.02,,,,,
