"","regCodeExt","tumorType","metaCondition","condition","conditionCode","context","contextCode","regName","continuous","noCycles_Original","regString","shortString"
"5905","29.194.452.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"Intraperitoneal hyperthermic mitomycin",FALSE,"1","0.HyperthermicMitomycin;","0.HyperthermicMitomycin;0.HyperthermicMitomycin;"
"5906","29.194.453.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"Intraperitoneal hyperthermic oxaliplatin",FALSE,"1","0.Fluorouracil;0.HyperthermicOxaliplatin;","0.Fluorouracil;0.HyperthermicOxaliplatin;"
"5908","29.194.459.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"Fluorouracil monotherapy",TRUE,"Cont.","24.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;24.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","24.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"5909","29.194.459.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"Fluorouracil monotherapy",TRUE,"Cont.","3.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;3.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","3.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"5910","29.194.459.3","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"Fluorouracil monotherapy",TRUE,"Cont.","31.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;31.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","31.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"5911","29.194.459.4","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"Fluorouracil monotherapy",TRUE,"Cont.","21.Fluorouracil;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;5.Fluorouracil;7.Fluorouracil;7.Fluorouracil;7.Fluorouracil;7.Fluorouracil;21.Fluorouracil;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;5.Fluorouracil;7.Fluorouracil;7.Fluorouracil;7.Fluorouracil;7.Fluorouracil;","21.Fluorouracil;0.Fluorouracil;1.Fluorouracil;1.Fluorouracil;5.Fluorouracil;7.Fluorouracil;7.Fluorouracil;7.Fluorouracil;7.Fluorouracil;"
"5913","29.194.472.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"mFOLFOX7 (L-Leucovorin)",FALSE,"6","14.Oxaliplatin;14.Oxaliplatin;","14.Oxaliplatin;14.Oxaliplatin;"
"5914","29.194.472.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"mFOLFOX7 (L-Leucovorin)",FALSE,"6","14.Oxaliplatin;14.Oxaliplatin;","14.Oxaliplatin;14.Oxaliplatin;"
"5915","29.194.473.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"FOLFOX4 & Bevacizumab",TRUE,"Cont.","13.Bevacizumab;0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;13.Bevacizumab;0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;","13.Bevacizumab;0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;"
"5918","29.194.473.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",194,"FOLFOX4 & Bevacizumab",TRUE,"Cont.","12.Bevacizumab;0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;12.Bevacizumab;0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;","12.Bevacizumab;0.Fluorouracil;0.Oxaliplatin;1.Fluorouracil;1.Fluorouracil;"
"5921","29.24.493.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"CapeOx & Erlotinib",TRUE,"Cont.","1.Capecitabine;0.Erlotinib;0.Oxaliplatin;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Capecitabine;0.Erlotinib;0.Oxaliplatin;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.Capecitabine;0.Erlotinib;0.Oxaliplatin;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Capecitabine;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;"
"5924","29.24.494.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"Fluorouracil monotherapy",TRUE,"Cont.","1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","1.Fluorouracil;1.Fluorouracil;"
"5925","29.24.495.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"FOLFIRI (L-Leucovorin)",TRUE,"Cont.","14.Fluorouracil;0.Irinotecan;0.Levoleucovorin;14.Fluorouracil;0.Irinotecan;0.Levoleucovorin;","14.Fluorouracil;0.Irinotecan;0.Levoleucovorin;"
"5928","29.24.495.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"FOLFIRI (L-Leucovorin)",TRUE,"Cont.","12.Fluorouracil;0.Irinotecan;0.Levoleucovorin;1.Fluorouracil;1.Fluorouracil;12.Fluorouracil;0.Irinotecan;0.Levoleucovorin;1.Fluorouracil;1.Fluorouracil;","12.Fluorouracil;0.Irinotecan;0.Levoleucovorin;1.Fluorouracil;1.Fluorouracil;"
"5931","29.24.496.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"FOLFIRI & Ramucirumab",TRUE,"Cont.","14.Fluorouracil;0.Irinotecan;0.Ramucirumab;14.Fluorouracil;0.Irinotecan;0.Ramucirumab;","14.Fluorouracil;0.Irinotecan;0.Ramucirumab;"
"5934","29.24.496.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"FOLFIRI & Ramucirumab",TRUE,"Cont.","12.Fluorouracil;0.Irinotecan;0.Ramucirumab;1.Fluorouracil;1.Fluorouracil;12.Fluorouracil;0.Irinotecan;0.Ramucirumab;1.Fluorouracil;1.Fluorouracil;","12.Fluorouracil;0.Irinotecan;0.Ramucirumab;1.Fluorouracil;1.Fluorouracil;"
"5937","29.24.497.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"FOLFIRI & Ziv-aflibercept",TRUE,"Cont.","14.Fluorouracil;0.Irinotecan;0.Ziv-aflibercept;14.Fluorouracil;0.Irinotecan;0.Ziv-aflibercept;","14.Fluorouracil;0.Irinotecan;0.Ziv-aflibercept;"
"5940","29.24.497.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"FOLFIRI & Ziv-aflibercept",TRUE,"Cont.","12.Fluorouracil;0.Irinotecan;0.Ziv-aflibercept;1.Fluorouracil;1.Fluorouracil;12.Fluorouracil;0.Irinotecan;0.Ziv-aflibercept;1.Fluorouracil;1.Fluorouracil;","12.Fluorouracil;0.Irinotecan;0.Ziv-aflibercept;1.Fluorouracil;1.Fluorouracil;"
"5943","29.24.498.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"Irinotecan monotherapy",TRUE,"Cont.","21.Irinotecan;21.Irinotecan;","21.Irinotecan;21.Irinotecan;"
"5944","29.24.499.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, second-line therapy",24,"IRIS",TRUE,"Cont.","14.Irinotecan;0.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Irinotecan;14.Irinotecan;0.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Irinotecan;","14.Irinotecan;0.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Irinotecan;"
"5946","29.26.501.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, subsequent lines of therapy",26,"Durvalumab & Tremelimumab",TRUE,"Cont.","28.Durvalumab;0.Tremelimumab;28.Durvalumab;0.Tremelimumab;","28.Durvalumab;0.Tremelimumab;"
"5948","29.26.502.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, subsequent lines of therapy",26,"FULV & Bevacizumab",TRUE,"Cont.","14.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;14.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;","14.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;0.Fluorouracil;7.Fluorouracil;7.Bevacizumab;"
"5950","29.26.502.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, subsequent lines of therapy",26,"FULV & Bevacizumab",TRUE,"Cont.","13.Bevacizumab;0.Fluorouracil;1.Fluorouracil;13.Bevacizumab;0.Fluorouracil;1.Fluorouracil;","13.Bevacizumab;0.Fluorouracil;1.Fluorouracil;"
"5952","29.26.503.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, subsequent lines of therapy",26,"Trifluridine and tipiracil monotherapy",TRUE,"Cont.","17.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;17.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;","17.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;"
"5953","29.26.504.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, subsequent lines of therapy",26,"Trifluridine and tipiracil & Bevacizumab",TRUE,"Cont.","14.Bevacizumab;0.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Bevacizumab;14.Bevacizumab;0.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Bevacizumab;","14.Bevacizumab;0.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;1.Trifluridineandtipiracil;3.Bevacizumab;"
"5955","29.28.500.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Advanced or metastatic disease, third-line therapy",28,"Regorafenib monotherapy",TRUE,"Cont.","8.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;8.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;","8.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;1.Regorafenib;"
"5956","29.4.445.1","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Adjuvant therapy",4,"FULV (L-Leucovorin)",FALSE,"30","7.Fluorouracil;0.Levoleucovorin;7.Fluorouracil;0.Levoleucovorin;","7.Fluorouracil;0.Levoleucovorin;"
"5958","29.4.445.2","Solid Tumor","Gastrointestinal Oncology, Intestinal ","Colorectal cancer",29,"Adjuvant therapy",4,"FULV (L-Leucovorin)",FALSE,"6","24.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;24.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;","24.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;1.Fluorouracil;0.Levoleucovorin;"
"5960","3.120.295.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Maintenance for metastatic or unresectable disease",120,"Pertuzumab & Trastuzumab",TRUE,"Cont.","21.Pertuzumab;0.Trastuzumab;21.Pertuzumab;0.Trastuzumab;","21.Pertuzumab;0.Trastuzumab;"
"5962","3.139.253.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"ACH",TRUE,"Cont.","21.Cyclophosphamide;0.Doxorubicin;0.Trastuzumab;21.Cyclophosphamide;0.Doxorubicin;0.Trastuzumab;","21.Cyclophosphamide;0.Doxorubicin;0.Trastuzumab;"
"5965","3.139.254.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"Capecitabine, Bevacizumab, Trastuzumab",TRUE,"Cont.","8.Bevacizumab;0.Capecitabine;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Bevacizumab;0.Capecitabine;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Bevacizumab;0.Capecitabine;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"5968","3.139.255.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"Capecitabine & Lapatinib",TRUE,"Cont.","1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;","1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Capecitabine;0.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;1.Lapatinib;"
"5970","3.139.256.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"Capecitabine & Trastuzumab (XH)",TRUE,"Cont.","8.Capecitabine;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;8.Capecitabine;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;","8.Capecitabine;0.Trastuzumab;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;1.Capecitabine;"
"5972","3.139.257.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"Carboplatin & Paclitaxel (CP) & Trastuzumab",FALSE,"6","7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Trastuzumab;7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Trastuzumab;","7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Carboplatin;0.Paclitaxel;0.Trastuzumab;7.Trastuzumab;"
"5975","3.139.257.2","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"Carboplatin & Paclitaxel (CP) & Trastuzumab",TRUE,"Cont.","7.Trastuzumab;1.Carboplatin;0.Paclitaxel;6.Trastuzumab;7.Trastuzumab;7.Trastuzumab;1.Carboplatin;0.Paclitaxel;6.Trastuzumab;7.Trastuzumab;","7.Trastuzumab;1.Carboplatin;0.Paclitaxel;6.Trastuzumab;7.Trastuzumab;"
"5978","3.139.257.3","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"Carboplatin & Paclitaxel (CP) & Trastuzumab",TRUE,"Cont.","21.Carboplatin;0.Paclitaxel;0.Trastuzumab;21.Carboplatin;0.Paclitaxel;0.Trastuzumab;","21.Carboplatin;0.Paclitaxel;0.Trastuzumab;"
"5981","3.139.258.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"ECH",TRUE,"Cont.","21.Cyclophosphamide;0.Epirubicin;0.Trastuzumab;21.Cyclophosphamide;0.Epirubicin;0.Trastuzumab;","21.Cyclophosphamide;0.Epirubicin;0.Trastuzumab;"
"5984","3.139.259.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"nab-Paclitaxel & Trastuzumab",TRUE,"Cont.","7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Trastuzumab;7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Trastuzumab;","7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Paclitaxel;0.nanoparticlealbumin-bound;0.Trastuzumab;7.Trastuzumab;"
"5986","3.139.260.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"Pertuzumab & T-DM1",TRUE,"Cont.","21.Pertuzumab;0.Trastuzumab;21.Pertuzumab;0.Trastuzumab;","21.Pertuzumab;0.Trastuzumab;"
"5988","3.139.261.1","Solid Tumor","Breast Oncology","Breast cancer, HER2-positive",3,"Metastatic or unresectable disease, first-line",139,"TCH (Docetaxel, Carboplatin)",FALSE,"8","7.Carboplatin;0.Docetaxel;0.Trastuzumab;7.Trastuzumab;7.Trastuzumab;7.Carboplatin;0.Docetaxel;0.Trastuzumab;7.Trastuzumab;7.Trastuzumab;","7.Carboplatin;0.Docetaxel;0.Trastuzumab;7.Trastuzumab;7.Trastuzumab;"
