"","conditionCode","contextCode","regCode","variant","regCodeExt","regString","shortString"
"4494",160,172,2343,1,"160.172.2343.1","14.Methotrexate;1.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;14.Methotrexate;1.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;","14.Methotrexate;1.Asparaginase;2.Asparaginase;2.Asparaginase;2.Asparaginase;"
"4496",160,172,2344,1,"160.172.2344.1","14.Methotrexate;1.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;14.Methotrexate;1.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;","14.Methotrexate;1.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;2.AsparaginaseErwiniachrysanthemi;"
"4499",160,195,2342,1,"160.195.2342.1","14.Cisplatin;0.Gemcitabine;0.Pegaspargase;1.Cisplatin;1.Cisplatin;1.Cisplatin;4.Gemcitabine;14.Cisplatin;0.Gemcitabine;0.Pegaspargase;1.Cisplatin;1.Cisplatin;1.Cisplatin;4.Gemcitabine;","14.Cisplatin;0.Gemcitabine;0.Pegaspargase;1.Cisplatin;1.Cisplatin;1.Cisplatin;4.Gemcitabine;"
"4502",161,180,2355,1,"161.180.2355.1","4.Chidamide;3.Chidamide;4.Chidamide;3.Chidamide;","4.Chidamide;3.Chidamide;"
"4503",161,180,2356,1,"161.180.2356.1","1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;1.Forodesine;","1.Forodesine;1.Forodesine;"
"4504",161,201,2348,1,"161.201.2348.1","0.Alemtuzumab;1.Alemtuzumab;1.Alemtuzumab;1.Cyclophosphamide;0.Doxorubicin;0.Vincristine;23.Cyclophosphamide;0.Doxorubicin;0.Vincristine;","0.Alemtuzumab;1.Alemtuzumab;1.Alemtuzumab;1.Cyclophosphamide;0.Doxorubicin;0.Vincristine;23.Cyclophosphamide;0.Doxorubicin;0.Vincristine;"
"4511",161,201,2349,1,"161.201.2349.1","8.Cyclophosphamide;0.Doxorubicin;0.Everolimus;0.Vincristine;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;8.Cyclophosphamide;0.Doxorubicin;0.Everolimus;0.Vincristine;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;","8.Cyclophosphamide;0.Doxorubicin;0.Everolimus;0.Vincristine;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;"
"4515",161,201,2350,1,"161.201.2350.1","19.Denileukindiftitox;1.Denileukindiftitox;1.Cyclophosphamide;0.Doxorubicin;0.Vincristine;19.Denileukindiftitox;1.Denileukindiftitox;1.Cyclophosphamide;0.Doxorubicin;0.Vincristine;","19.Denileukindiftitox;1.Denileukindiftitox;1.Cyclophosphamide;0.Doxorubicin;0.Vincristine;"
"4519",161,203,2346,1,"161.203.2346.1","13.Cyclophosphamide;0.Etoposide;0.Methotrexate;1.Etoposide;13.Cyclophosphamide;0.Etoposide;0.Methotrexate;1.Etoposide;","13.Cyclophosphamide;0.Etoposide;0.Methotrexate;1.Etoposide;"
"4522",161,203,2347,1,"161.203.2347.1","1.Cisplatin;0.Gemcitabine;0.Thalidomide;1.Cisplatin;0.Thalidomide;1.Cisplatin;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Gemcitabine;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Cisplatin;0.Gemcitabine;0.Thalidomide;1.Cisplatin;0.Thalidomide;1.Cisplatin;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Gemcitabine;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;","1.Cisplatin;0.Gemcitabine;0.Thalidomide;1.Cisplatin;0.Thalidomide;1.Cisplatin;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Gemcitabine;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;"
"4525",161,203,2351,1,"161.203.2351.1","0.Cyclophosphamide;0.Cytarabine;0.Methotrexate;1.Cyclophosphamide;0.Cytarabine;1.Cyclophosphamide;0.Cytarabine;","0.Cyclophosphamide;0.Cytarabine;0.Methotrexate;1.Cyclophosphamide;0.Cytarabine;1.Cyclophosphamide;0.Cytarabine;"
"4533",161,48,2354,1,"161.48.2354.1","14.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;14.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;","14.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;7.Pralatrexate;"
"4534",162,204,2357,1,"162.204.2357.1","0.Cyclophosphamide;0.Cytarabine;0.Daunorubicin;0.Methotrexate;0.Vincristine;1.Daunorubicin;1.Daunorubicin;5.Asparaginase;0.Cytarabine;0.Methotrexate;0.Vincristine;2.Asparaginase;2.Asparaginase;3.Cyclophosphamide;0.Daunorubicin;0.Vincristine;1.Cyclophosphamide;0.Daunorubicin;4.Asparaginase;2.Asparaginase;0.Vincristine;2.Asparaginase;2.Asparaginase;2.Asparaginase;","0.Cyclophosphamide;0.Cytarabine;0.Daunorubicin;0.Methotrexate;0.Vincristine;1.Daunorubicin;1.Daunorubicin;5.Asparaginase;0.Cytarabine;0.Methotrexate;0.Vincristine;2.Asparaginase;2.Asparaginase;3.Cyclophosphamide;0.Daunorubicin;0.Vincristine;1.Cyclophosphamide;0.Daunorubicin;4.Asparaginase;2.Asparaginase;0.Vincristine;2.Asparaginase;2.Asparaginase;2.Asparaginase;"
"4540",162,204,2358,1,"162.204.2358.1","0.Cytarabine;0.Daunorubicin;0.Vincristine;3.Pegaspargase;4.Daunorubicin;0.Methotrexate;0.Vincristine;7.Daunorubicin;0.Vincristine;3.Pegaspargase;4.Daunorubicin;0.Vincristine;","0.Cytarabine;0.Daunorubicin;0.Vincristine;3.Pegaspargase;4.Daunorubicin;0.Methotrexate;0.Vincristine;7.Daunorubicin;0.Vincristine;3.Pegaspargase;4.Daunorubicin;0.Vincristine;"
"4549",163,204,2360,1,"163.204.2360.1","5.Alemtuzumab;1.Alemtuzumab;1.Alemtuzumab;5.Alemtuzumab;1.Alemtuzumab;1.Alemtuzumab;","5.Alemtuzumab;1.Alemtuzumab;1.Alemtuzumab;"
"4550",163,204,2361,1,"163.204.2361.1","3.Alemtuzumab;0.Pentostatin;2.Alemtuzumab;2.Alemtuzumab;3.Alemtuzumab;0.Pentostatin;2.Alemtuzumab;2.Alemtuzumab;","3.Alemtuzumab;0.Pentostatin;2.Alemtuzumab;2.Alemtuzumab;"
"4553",164,76,2364,1,"164.76.2364.1","1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;1.Anakinra;","1.Anakinra;1.Anakinra;"
"4555",164,76,2366,1,"164.76.2366.1","0.CyclosporineA;","0.CyclosporineA;0.CyclosporineA;"
"4556",164,76,2367,1,"164.76.2367.1","21.Siltuximab;21.Siltuximab;","21.Siltuximab;21.Siltuximab;"
"4557",164,76,2368,1,"164.76.2368.1","0.Sirolimus;","0.Sirolimus;0.Sirolimus;"
"4561",164,76,2371,1,"164.76.2371.1","14.Tocilizumab;14.Tocilizumab;","14.Tocilizumab;14.Tocilizumab;"
"4563",164,88,2372,1,"164.88.2372.1","21.Cyclophosphamide;0.Doxorubicin;0.Vincristine;21.Cyclophosphamide;0.Doxorubicin;0.Vincristine;","21.Cyclophosphamide;0.Doxorubicin;0.Vincristine;"
"4566",164,88,2373,1,"164.88.2373.1","0.Cyclophosphamide;0.Rituximab;21.Cyclophosphamide;0.Rituximab;21.Cyclophosphamide;21.Cyclophosphamide;21.Cyclophosphamide;21.Cyclophosphamide;","0.Cyclophosphamide;0.Rituximab;21.Cyclophosphamide;0.Rituximab;21.Cyclophosphamide;21.Cyclophosphamide;21.Cyclophosphamide;21.Cyclophosphamide;"
"4572",165,31,2376,1,"165.31.2376.1","8.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;8.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;","8.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;1.Cobimetinib;"
"4573",165,31,2377,1,"165.31.2377.1","1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;1.Sirolimus;","1.Sirolimus;1.Sirolimus;"
"4575",166,172,2381,1,"166.172.2381.1","0.Etoposide;0.Pegylatedliposomaldoxorubicin;7.Etoposide;7.Etoposide;7.Etoposide;","0.Etoposide;0.Pegylatedliposomaldoxorubicin;7.Etoposide;7.Etoposide;7.Etoposide;"
"4577",166,172,2382,1,"166.172.2382.1","4.Emapalumab;3.Emapalumab;4.Emapalumab;3.Emapalumab;","4.Emapalumab;3.Emapalumab;"
"4578",166,195,2379,1,"166.195.2379.1","4.Etoposide;0.Methotrexate;3.Etoposide;4.Etoposide;0.Methotrexate;3.Etoposide;","4.Etoposide;0.Methotrexate;3.Etoposide;"
"4580",166,195,2380,1,"166.195.2380.1","1.CyclosporineA;0.Etoposide;0.Methotrexate;1.CyclosporineA;1.CyclosporineA;1.CyclosporineA;0.Etoposide;1.CyclosporineA;1.CyclosporineA;1.CyclosporineA;1.CyclosporineA;0.Etoposide;0.Methotrexate;1.CyclosporineA;1.CyclosporineA;1.CyclosporineA;0.Etoposide;1.CyclosporineA;1.CyclosporineA;1.CyclosporineA;","1.CyclosporineA;0.Etoposide;0.Methotrexate;1.CyclosporineA;1.CyclosporineA;1.CyclosporineA;0.Etoposide;1.CyclosporineA;1.CyclosporineA;1.CyclosporineA;"
"4583",167,172,2388,1,"167.172.2388.1","3.Cladribine;1.Cladribine;1.Cladribine;1.Cladribine;1.Cladribine;3.Cladribine;1.Cladribine;1.Cladribine;1.Cladribine;1.Cladribine;","3.Cladribine;1.Cladribine;1.Cladribine;1.Cladribine;1.Cladribine;"
"4585",167,172,2388,3,"167.172.2388.3","19.Cladribine;1.Cladribine;1.Cladribine;19.Cladribine;1.Cladribine;1.Cladribine;","19.Cladribine;1.Cladribine;1.Cladribine;"
"4586",167,172,2389,1,"167.172.2389.1","30.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;30.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;","30.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;0.Cytarabine;1.Cladribine;"
"4588",167,179,2390,1,"167.179.2390.1","1.Mercaptopurine;0.Methotrexate;0.Vinblastine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;0.Methotrexate;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;0.Methotrexate;0.Vinblastine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;0.Methotrexate;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;","1.Mercaptopurine;0.Methotrexate;0.Vinblastine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;0.Methotrexate;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;1.Mercaptopurine;"
"4591",167,195,2383,1,"167.195.2383.1","35.Cytarabine;0.Methotrexate;35.Cytarabine;0.Methotrexate;","35.Cytarabine;0.Methotrexate;"
"4593",167,195,2383,2,"167.195.2383.2","30.Cytarabine;0.Methotrexate;1.Cytarabine;0.Methotrexate;1.Cytarabine;1.Cytarabine;1.Cytarabine;1.Cytarabine;30.Cytarabine;0.Methotrexate;1.Cytarabine;0.Methotrexate;1.Cytarabine;1.Cytarabine;1.Cytarabine;1.Cytarabine;","30.Cytarabine;0.Methotrexate;1.Cytarabine;0.Methotrexate;1.Cytarabine;1.Cytarabine;1.Cytarabine;1.Cytarabine;"
"4595",167,195,2384,1,"167.195.2384.1","4.Etoposide;3.Etoposide;4.Etoposide;3.Etoposide;","4.Etoposide;3.Etoposide;"
"4596",167,195,2384,2,"167.195.2384.2","7.Etoposide;7.Etoposide;","7.Etoposide;7.Etoposide;"
"4597",167,195,2385,1,"167.195.2385.1","0.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;","0.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;42.Etoposide;0.Vinblastine;"
"4601",167,195,2386,1,"167.195.2386.1","7.Methotrexate;0.Vinblastine;7.Methotrexate;7.Methotrexate;7.Methotrexate;0.Vinblastine;7.Methotrexate;7.Methotrexate;","7.Methotrexate;0.Vinblastine;7.Methotrexate;7.Methotrexate;"
"4604",167,195,2387,2,"167.195.2387.2","21.Vinblastine;21.Vinblastine;","21.Vinblastine;21.Vinblastine;"
"4607",168,168,2392,2,"168.168.2392.2","33.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;33.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;","33.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;"
"4609",168,168,2392,3,"168.168.2392.3","40.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;40.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;","40.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;"
"4612",168,4,2391,1,"168.4.2391.1","0.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;21.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;","0.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;21.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;7.Carboplatin;0.Vincristine;"
"4614",168,4,2391,2,"168.4.2391.2","0.Carboplatin;0.Vincristine;7.Vincristine;7.Vincristine;","0.Carboplatin;0.Vincristine;7.Vincristine;7.Vincristine;"
"4616",168,4,2391,3,"168.4.2391.3","0.Carboplatin;0.Vincristine;","0.Carboplatin;0.Vincristine;"
"4618",169,4,2394,1,"169.4.2394.1","21.Lomustine;0.Vincristine;21.Lomustine;0.Vincristine;","21.Lomustine;0.Vincristine;"
"4623",17,31,393,1,"17.31.393.1","1.Everolimus;0.OctreotideLAR;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;0.OctreotideLAR;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;","1.Everolimus;0.OctreotideLAR;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;1.Everolimus;"
"4625",17,31,394,1,"17.31.394.1","0.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;31.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;","0.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;1.Fluorouracil;0.Streptozocin;31.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;1.Fluorouracil;"
"4627",17,31,395,1,"17.31.395.1","3.Interferonalfa-2b;2.Interferonalfa-2b;2.Interferonalfa-2b;3.Interferonalfa-2b;2.Interferonalfa-2b;2.Interferonalfa-2b;","3.Interferonalfa-2b;2.Interferonalfa-2b;2.Interferonalfa-2b;"
"4628",17,31,396,1,"17.31.396.1","1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;1.Lanreotide;","1.Lanreotide;1.Lanreotide;"
"4629",17,31,397,1,"17.31.397.1","28.LanreotideLAR;28.LanreotideLAR;","28.LanreotideLAR;28.LanreotideLAR;"
"4630",17,31,398,1,"17.31.398.1","1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Lanreotide;1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Lanreotide;","1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Interferonalfa-2b;0.Lanreotide;1.Lanreotide;1.Lanreotide;"
"4632",17,31,399,1,"17.31.399.1","55.LutetiumLu177dotatate;1.OctreotideLAR;55.LutetiumLu177dotatate;1.OctreotideLAR;","55.LutetiumLu177dotatate;1.OctreotideLAR;"
"4634",17,31,399,2,"17.31.399.2","28.LutetiumLu177dotatate;0.OctreotideLAR;28.LutetiumLu177dotatate;0.OctreotideLAR;","28.LutetiumLu177dotatate;0.OctreotideLAR;"
"4636",17,31,400,1,"17.31.400.1","1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;1.Octreotide;","1.Octreotide;1.Octreotide;"
"4637",17,31,401,1,"17.31.401.1","28.OctreotideLAR;28.OctreotideLAR;","28.OctreotideLAR;28.OctreotideLAR;"
"4638",17,31,402,1,"17.31.402.1","1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Octreotide;1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Octreotide;","1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Interferonalfa-2b;0.Octreotide;1.Octreotide;1.Octreotide;"
"4641",170,209,2397,1,"170.209.2397.1","0.Cisplatin;0.Lomustine;0.Vincristine;42.Cisplatin;0.Lomustine;0.Vincristine;42.Cyclophosphamide;0.Vincristine;1.Cyclophosphamide;27.Cisplatin;0.Lomustine;0.Vincristine;NA.Cyclophosphamide;NA.Vincristine;NA.Cyclophosphamide;NA.Cisplatin;NA.Lomustine;NA.Vincristine;NA.Cisplatin;NA.Lomustine;NA.Vincristine;","0.Cisplatin;0.Lomustine;0.Vincristine;42.Cisplatin;0.Lomustine;0.Vincristine;42.Cyclophosphamide;0.Vincristine;1.Cyclophosphamide;27.Cisplatin;0.Lomustine;0.Vincristine;NA.Cyclophosphamide;NA.Vincristine;NA.Cyclophosphamide;NA.Cisplatin;NA.Lomustine;NA.Vincristine;NA.Cisplatin;NA.Lomustine;NA.Vincristine;"
"4647",170,209,2398,1,"170.209.2398.1","0.Vincristine;42.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;","0.Vincristine;42.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;"
"4651",170,209,2399,1,"170.209.2399.1","0.Carboplatin;0.Vincristine;1.Carboplatin;1.Carboplatin;1.Carboplatin;39.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;","0.Carboplatin;0.Vincristine;1.Carboplatin;1.Carboplatin;1.Carboplatin;39.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;26.Cisplatin;0.Vincristine;1.Cyclophosphamide;1.Cyclophosphamide;"
