"","regCodeExt","metaCondition","condition","conditionCode","context","contextCode","regName","variant","regCode","component","day","cycleTaken","cycleLength","noCycles","branchInfo","Radio.Therapy.","continuous","noCycles_Original","regString","shortString"
"483","93.53.1403.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Carboplatin, Pemetrexed, Tislelizumab",1,1403,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Pemetrexed;0.Tislelizumab;21.Carboplatin;0.Pemetrexed;0.Tislelizumab;","21.Carboplatin;0.Pemetrexed;0.Tislelizumab;"
"484","93.53.1403.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Carboplatin, Pemetrexed, Tislelizumab",1,1403,"Tislelizumab","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Pemetrexed;0.Tislelizumab;21.Carboplatin;0.Pemetrexed;0.Tislelizumab;","21.Carboplatin;0.Pemetrexed;0.Tislelizumab;"
"485","93.53.1404.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Docetaxel (DC)",1,1404,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Docetaxel;21.Cisplatin;0.Docetaxel;","21.Cisplatin;0.Docetaxel;"
"486","93.53.1404.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Docetaxel (DC)",1,1404,"Docetaxel","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Docetaxel;21.Cisplatin;0.Docetaxel;","21.Cisplatin;0.Docetaxel;"
"487","93.53.1405.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Gemcitabine (GC)",1,1405,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"488","93.53.1405.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Gemcitabine (GC)",1,1405,"Gemcitabine","1,8","",21,3,"","",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"489","93.53.1406.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Gemcitabine (GC) & Bevacizumab",1,1406,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"490","93.53.1406.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Gemcitabine (GC) & Bevacizumab",1,1406,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"491","93.53.1406.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Gemcitabine (GC) & Bevacizumab",1,1406,"Gemcitabine","1,8","",21,3,"","",TRUE,"Cont.","14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Bevacizumab;0.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"492","93.53.1407.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Pemetrexed",1,1407,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;21.Cisplatin;0.Pemetrexed;","21.Cisplatin;0.Pemetrexed;"
"493","93.53.1407.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin & Pemetrexed",1,1407,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;21.Cisplatin;0.Pemetrexed;","21.Cisplatin;0.Pemetrexed;"
"494","93.53.1408.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Atezolizumab",1,1408,"Atezolizumab","1","",21,3,"","",TRUE,"Cont.","21.Atezolizumab;0.Cisplatin;0.Pemetrexed;21.Atezolizumab;0.Cisplatin;0.Pemetrexed;","21.Atezolizumab;0.Cisplatin;0.Pemetrexed;"
"495","93.53.1408.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Atezolizumab",1,1408,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Atezolizumab;0.Cisplatin;0.Pemetrexed;21.Atezolizumab;0.Cisplatin;0.Pemetrexed;","21.Atezolizumab;0.Cisplatin;0.Pemetrexed;"
"496","93.53.1408.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Atezolizumab",1,1408,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Atezolizumab;0.Cisplatin;0.Pemetrexed;21.Atezolizumab;0.Cisplatin;0.Pemetrexed;","21.Atezolizumab;0.Cisplatin;0.Pemetrexed;"
"497","93.53.1409.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Bevacizumab",1,1409,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Cisplatin;0.Pemetrexed;21.Bevacizumab;0.Cisplatin;0.Pemetrexed;","21.Bevacizumab;0.Cisplatin;0.Pemetrexed;"
"498","93.53.1409.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Bevacizumab",1,1409,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Cisplatin;0.Pemetrexed;21.Bevacizumab;0.Cisplatin;0.Pemetrexed;","21.Bevacizumab;0.Cisplatin;0.Pemetrexed;"
"499","93.53.1409.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Bevacizumab",1,1409,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Cisplatin;0.Pemetrexed;21.Bevacizumab;0.Cisplatin;0.Pemetrexed;","21.Bevacizumab;0.Cisplatin;0.Pemetrexed;"
"500","93.53.1410.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Cemiplimab",1,1410,"Cemiplimab","1","",21,3,"","",TRUE,"Cont.","21.Cemiplimab;0.Cisplatin;0.Pemetrexed;21.Cemiplimab;0.Cisplatin;0.Pemetrexed;","21.Cemiplimab;0.Cisplatin;0.Pemetrexed;"
"501","93.53.1410.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Cemiplimab",1,1410,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cemiplimab;0.Cisplatin;0.Pemetrexed;21.Cemiplimab;0.Cisplatin;0.Pemetrexed;","21.Cemiplimab;0.Cisplatin;0.Pemetrexed;"
"502","93.53.1410.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Cemiplimab",1,1410,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Cemiplimab;0.Cisplatin;0.Pemetrexed;21.Cemiplimab;0.Cisplatin;0.Pemetrexed;","21.Cemiplimab;0.Cisplatin;0.Pemetrexed;"
"503","93.53.1411.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Ipilimumab, Nivolumab",1,1411,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;"
"504","93.53.1411.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Ipilimumab, Nivolumab",1,1411,"Ipilimumab","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;"
"505","93.53.1411.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Ipilimumab, Nivolumab",1,1411,"Nivolumab","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;"
"506","93.53.1411.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Ipilimumab, Nivolumab",1,1411,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;","21.Cisplatin;0.Ipilimumab;0.Nivolumab;0.Pemetrexed;"
"507","93.53.1412.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Pembrolizumab",1,1412,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;","21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;"
"508","93.53.1412.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Pembrolizumab",1,1412,"Pembrolizumab","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;","21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;"
"509","93.53.1412.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Pembrolizumab",1,1412,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;","21.Cisplatin;0.Pembrolizumab;0.Pemetrexed;"
"510","93.53.1413.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Sintilimab",1,1413,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;0.Sintilimab;21.Cisplatin;0.Pemetrexed;0.Sintilimab;","21.Cisplatin;0.Pemetrexed;0.Sintilimab;"
"511","93.53.1413.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Sintilimab",1,1413,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;0.Sintilimab;21.Cisplatin;0.Pemetrexed;0.Sintilimab;","21.Cisplatin;0.Pemetrexed;0.Sintilimab;"
"512","93.53.1413.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Sintilimab",1,1413,"Sintilimab","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;0.Sintilimab;21.Cisplatin;0.Pemetrexed;0.Sintilimab;","21.Cisplatin;0.Pemetrexed;0.Sintilimab;"
"513","93.53.1414.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Tislelizumab",1,1414,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;0.Tislelizumab;21.Cisplatin;0.Pemetrexed;0.Tislelizumab;","21.Cisplatin;0.Pemetrexed;0.Tislelizumab;"
"514","93.53.1414.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Tislelizumab",1,1414,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;0.Tislelizumab;21.Cisplatin;0.Pemetrexed;0.Tislelizumab;","21.Cisplatin;0.Pemetrexed;0.Tislelizumab;"
"515","93.53.1414.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Cisplatin, Pemetrexed, Tislelizumab",1,1414,"Tislelizumab","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;0.Tislelizumab;21.Cisplatin;0.Pemetrexed;0.Tislelizumab;","21.Cisplatin;0.Pemetrexed;0.Tislelizumab;"
"516","93.53.1415.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Gefitinib monotherapy",1,1415,"Gefitinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.Gefitinib;1.Gefitinib;"
"517","93.53.1416.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Maintenance after first-line therapy",53,"Bevacizumab monotherapy",1,1416,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;21.Bevacizumab;","21.Bevacizumab;21.Bevacizumab;"
"518","93.53.1417.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Maintenance after first-line therapy",53,"Pemetrexed monotherapy",1,1417,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Pemetrexed;21.Pemetrexed;","21.Pemetrexed;21.Pemetrexed;"
"519","93.53.1418.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Maintenance after first-line therapy",53,"Pemetrexed & Bevacizumab",1,1418,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Pemetrexed;21.Bevacizumab;0.Pemetrexed;","21.Bevacizumab;0.Pemetrexed;"
"520","93.53.1418.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Maintenance after first-line therapy",53,"Pemetrexed & Bevacizumab",1,1418,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Pemetrexed;21.Bevacizumab;0.Pemetrexed;","21.Bevacizumab;0.Pemetrexed;"
"521","93.53.1419.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, subsequent lines of therapy",53,"Docetaxel monotherapy",1,1419,"Docetaxel","1","",21,3,"","",TRUE,"Cont.","21.Docetaxel;21.Docetaxel;","21.Docetaxel;21.Docetaxel;"
"522","93.53.1420.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, subsequent lines of therapy",53,"Gefitinib monotherapy",1,1420,"Gefitinib","1","",21,3,"","",TRUE,"Cont.","21.Gefitinib;21.Gefitinib;","21.Gefitinib;21.Gefitinib;"
"523","93.53.1421.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, subsequent lines of therapy",53,"Nintedanib & Pemetrexed",1,1421,"Nintedanib","2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Pemetrexed;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Pemetrexed;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;","1.Pemetrexed;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;"
"524","93.53.1421.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, subsequent lines of therapy",53,"Nintedanib & Pemetrexed",1,1421,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","1.Pemetrexed;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Pemetrexed;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;","1.Pemetrexed;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;1.Nintedanib;"
"525","93.53.1422.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, subsequent lines of therapy",53,"Nivolumab monotherapy",1,1422,"Nivolumab","1","",14,3,"","",TRUE,"Cont.","14.Nivolumab;14.Nivolumab;","14.Nivolumab;14.Nivolumab;"
"526","93.53.1423.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, subsequent lines of therapy",53,"Pemetrexed monotherapy",1,1423,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Pemetrexed;21.Pemetrexed;","21.Pemetrexed;21.Pemetrexed;"
"527","93.53.1424.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, subsequent lines of therapy",53,"Sorafenib monotherapy",1,1424,"Sorafenib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;1.Sorafenib;","1.Sorafenib;1.Sorafenib;"
"528","94.53.1425.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Neoadjuvant therapy",53,"Cisplatin & Gemcitabine (GC)",1,1425,"Cisplatin","1","",21,3,"","",FALSE,"3","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"529","94.53.1425.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Neoadjuvant therapy",53,"Cisplatin & Gemcitabine (GC)",1,1425,"Gemcitabine","1,8","",21,3,"","",FALSE,"3","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"530","94.53.1426.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Neoadjuvant therapy",53,"Cisplatin & Gemcitabine (GC) & Nivolumab",1,1426,"Cisplatin","1","",21,3,"","",FALSE,"3","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;"
"531","94.53.1426.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Neoadjuvant therapy",53,"Cisplatin & Gemcitabine (GC) & Nivolumab",1,1426,"Gemcitabine","1,8","",21,3,"","",FALSE,"3","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;"
"532","94.53.1426.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Neoadjuvant therapy",53,"Cisplatin & Gemcitabine (GC) & Nivolumab",1,1426,"Nivolumab","1","",21,3,"","",FALSE,"3","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;0.Nivolumab;7.Gemcitabine;"
"533","94.53.1427.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Adjuvant therapy",53,"Cisplatin & Gemcitabine (GC)",1,1427,"Cisplatin","1","",21,3,"","",FALSE,"3","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"534","94.53.1427.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Adjuvant therapy",53,"Cisplatin & Gemcitabine (GC)",1,1427,"Gemcitabine","1,8","",21,3,"","",FALSE,"3","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;"
"535","94.53.1428.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",53,"Atezolizumab monotherapy",1,1428,"Atezolizumab","1","",21,3,"","",TRUE,"Cont.","21.Atezolizumab;21.Atezolizumab;","21.Atezolizumab;21.Atezolizumab;"
"536","94.53.1429.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",53,"Carboplatin & Gemcitabine (GCb)",1,1429,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","14.Carboplatin;0.Gemcitabine;7.Gemcitabine;14.Carboplatin;0.Gemcitabine;7.Gemcitabine;","14.Carboplatin;0.Gemcitabine;7.Gemcitabine;"
"537","94.53.1429.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",53,"Carboplatin & Gemcitabine (GCb)",1,1429,"Gemcitabine","1,8","",21,3,"","",TRUE,"Cont.","14.Carboplatin;0.Gemcitabine;7.Gemcitabine;14.Carboplatin;0.Gemcitabine;7.Gemcitabine;","14.Carboplatin;0.Gemcitabine;7.Gemcitabine;"
"538","94.53.1430.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",53,"Carboplatin & nab-Paclitaxel",1,1430,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;","7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;"
"539","94.53.1430.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",53,"Carboplatin & nab-Paclitaxel",1,1430,"Paclitaxel, nanoparticle albumin-bound","1,8,15","",21,3,"","",TRUE,"Cont.","7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;","7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;"
